iev	time	count	locflow_time	diff	var	phase_type
356	2022-05-17 21:18:29.175437056+00:00	151	2022-05-17 21:18:24.485000+00:00	-4.690437	0.00646618101545254	P
356	2022-05-17 21:18:29.226836480+00:00	550	2022-05-17 21:18:24.485000+00:00	-4.741836	0.005801393939393936	S
356	2022-05-17 21:19:20.313926912+00:00	41	2022-05-17 21:18:24.485000+00:00	-55.828926	0.024831219512195114	S
357	2022-05-17 21:19:20.313926912+00:00	41	2022-05-17 21:19:15.745000+00:00	-4.568926	0.02483121951219511	S
358	2022-05-17 21:23:20.646357760+00:00	517	2022-05-17 21:23:17.365000+00:00	-3.281357	0.00469430000149941	P
358	2022-05-17 21:23:21.606673920+00:00	141	2022-05-17 21:23:17.365000+00:00	-4.241673	0.030541864235055716	P
358	2022-05-17 21:23:22.070777600+00:00	45	2022-05-17 21:23:17.365000+00:00	-4.705777	0.003965858585858579	P
358	2022-05-17 21:23:22.116543232+00:00	626	2022-05-17 21:23:17.365000+00:00	-4.751543	0.007292264536741206	S
359	2022-05-17 22:37:17.704437504+00:00	96	2022-05-17 22:37:13.746000+00:00	-3.958437	0.05707963815789473	P
359	2022-05-17 22:37:18.247774464+00:00	93	2022-05-17 22:37:13.746000+00:00	-4.501774	0.01604382889200561	P
359	2022-05-17 22:37:18.387943680+00:00	337	2022-05-17 22:37:13.746000+00:00	-4.641943	0.014277833121379115	S
360	2022-05-17 23:30:24.279987456+00:00	563	2022-05-17 23:30:20.986000+00:00	-3.293987	0.06798135749638123	P
360	2022-05-17 23:30:25.306274816+00:00	91	2022-05-17 23:30:20.986000+00:00	-4.320274	0.050685201465201425	P
360	2022-05-17 23:30:25.610370048+00:00	635	2022-05-17 23:30:20.986000+00:00	-4.62437	0.006120422762612076	S
361	2022-05-17 23:31:48.376637952+00:00	188	2022-05-17 23:31:43.966000+00:00	-4.410637	0.05644183638639206	P
361	2022-05-17 23:31:48.658185984+00:00	231	2022-05-17 23:31:43.966000+00:00	-4.692185	0.010062047807265195	S
362	2022-05-17 23:36:50.777068288+00:00	440	2022-05-17 23:36:47.366000+00:00	-3.411068	0.014589744771174156	P
362	2022-05-17 23:36:51.520071168+00:00	140	2022-05-17 23:36:47.366000+00:00	-4.154071	0.05831208119218913	P
362	2022-05-17 23:36:52.191798272+00:00	639	2022-05-17 23:36:47.366000+00:00	-4.825798	0.0075515563601042035	S
363	2022-05-18 07:55:40.555569152+00:00	267	2022-05-18 07:55:36.882000+00:00	-3.673569	0.018825659654754866	P
363	2022-05-18 07:55:41.443908864+00:00	275	2022-05-18 07:55:36.882000+00:00	-4.561908	0.05303822163238224	P
363	2022-05-18 07:55:41.916641024+00:00	390	2022-05-18 07:55:36.882000+00:00	-5.034641	0.0029393052534440727	S
363	2022-05-18 07:55:42.065619456+00:00	184	2022-05-18 07:55:36.882000+00:00	-5.183619	0.009287286172487535	S
364	2022-05-18 08:39:23.494823680+00:00	34	2022-05-18 08:39:21.902000+00:00	-1.592823	0.06464251336898395	P
364	2022-05-18 08:39:25.862612736+00:00	31	2022-05-18 08:39:21.902000+00:00	-3.960612	0.003613978494623664	S
364	2022-05-18 08:39:26.448564224+00:00	312	2022-05-18 08:39:21.902000+00:00	-4.546564	0.028136169511089125	S
365	2022-05-18 12:25:24.222281984+00:00	312	2022-05-18 12:25:20.803000+00:00	-3.419281	0.0025867754967433434	P
365	2022-05-18 12:25:25.377645056+00:00	307	2022-05-18 12:25:20.803000+00:00	-4.574645	0.003277268953183884	S
366	2022-05-19 01:13:59.653708544+00:00	48	2022-05-19 01:13:36.360000+00:00	-23.293708	0.08719889184397162	P
366	2022-05-19 01:14:00.379090944+00:00	110	2022-05-19 01:13:36.360000+00:00	-24.01909	0.05951467055879904	P
366	2022-05-19 01:14:00.661634816+00:00	315	2022-05-19 01:13:36.360000+00:00	-24.301634	0.008388767566474583	S
367	2022-05-19 01:13:59.653708544+00:00	48	2022-05-19 01:13:55.280000+00:00	-4.373708	0.08719889184397157	P
367	2022-05-19 01:14:00.379090944+00:00	110	2022-05-19 01:13:55.280000+00:00	-5.09909	0.05951467055879902	P
367	2022-05-19 01:14:00.661634816+00:00	315	2022-05-19 01:13:55.280000+00:00	-5.381634	0.008388767566474567	S
368	2022-05-19 02:03:48.596134912+00:00	37	2022-05-19 02:03:43.761000+00:00	-4.835134	0.07850345345345341	P
368	2022-05-19 02:03:49.281322240+00:00	31	2022-05-19 02:03:43.761000+00:00	-5.520322	0.0058832258064516	P
368	2022-05-19 02:03:49.337614336+00:00	127	2022-05-19 02:03:43.761000+00:00	-5.576614	0.017970191226096718	S
368	2022-05-19 02:04:01.492509952+00:00	53	2022-05-19 02:03:43.761000+00:00	-17.731509	0.08286306240928883	P
368	2022-05-19 02:04:01.921578496+00:00	121	2022-05-19 02:03:43.761000+00:00	-18.160578	0.00218382920110193	S
368	2022-05-19 02:04:02.079139328+00:00	86	2022-05-19 02:03:43.761000+00:00	-18.318139	0.007742380300957589	S
369	2022-05-19 02:03:48.596134912+00:00	37	2022-05-19 02:03:56.381000+00:00	7.784866	0.07850345345345341	P
369	2022-05-19 02:03:49.281322240+00:00	31	2022-05-19 02:03:56.381000+00:00	7.099678	0.005883225806451604	P
369	2022-05-19 02:03:49.337614336+00:00	127	2022-05-19 02:03:56.381000+00:00	7.043386	0.01797019122609672	S
369	2022-05-19 02:04:01.492509952+00:00	53	2022-05-19 02:03:56.381000+00:00	-5.111509	0.08286306240928878	P
369	2022-05-19 02:04:01.921578496+00:00	121	2022-05-19 02:03:56.381000+00:00	-5.540578	0.0021838292011019324	S
369	2022-05-19 02:04:02.079139328+00:00	86	2022-05-19 02:03:56.381000+00:00	-5.698139	0.007742380300957591	S
370	2022-05-19 02:10:34.626569472+00:00	79	2022-05-19 02:10:29.521000+00:00	-5.105569	0.04462755598831551	P
370	2022-05-19 02:10:35.130687488+00:00	32	2022-05-19 02:10:29.521000+00:00	-5.609687	0.003428931451612908	P
370	2022-05-19 02:10:35.240076032+00:00	184	2022-05-19 02:10:29.521000+00:00	-5.719076	0.017333021501544307	S
371	2022-05-19 02:13:45.401968128+00:00	31	2022-05-19 02:13:42.321000+00:00	-3.080968	0.05943569892473118	P
371	2022-05-19 02:13:46.539340032+00:00	253	2022-05-19 02:13:42.321000+00:00	-4.21834	0.03428770939205723	P
371	2022-05-19 02:13:47.430000384+00:00	110	2022-05-19 02:13:42.321000+00:00	-5.109	0.06264944954128442	P
371	2022-05-19 02:13:47.908022016+00:00	366	2022-05-19 02:13:42.321000+00:00	-5.587022	0.002426448835990717	S
371	2022-05-19 02:13:48.062971648+00:00	142	2022-05-19 02:13:42.321000+00:00	-5.741971	0.008333672959744276	S
372	2022-05-19 04:00:22.761597184+00:00	67	2022-05-19 04:00:17.361000+00:00	-5.400597	0.038102668475802806	P
372	2022-05-19 04:00:22.880130560+00:00	46	2022-05-19 04:00:17.361000+00:00	-5.51913	0.0024792270531400836	S
373	2022-05-19 07:00:24.273222144+00:00	63	2022-05-19 07:00:23.002000+00:00	-1.271222	0.01430788530465949	P
373	2022-05-19 07:00:27.306220800+00:00	385	2022-05-19 07:00:23.002000+00:00	-4.30422	0.027672412067099583	P
373	2022-05-19 07:00:28.342129152+00:00	62	2022-05-19 07:00:23.002000+00:00	-5.340129	0.04861017979904813	P
373	2022-05-19 07:00:28.738662912+00:00	522	2022-05-19 07:00:23.002000+00:00	-5.736662	0.0053968304395467055	S
374	2022-05-19 07:33:17.660767232+00:00	86	2022-05-19 07:33:13.102000+00:00	-4.558767	0.014849357045143641	P
374	2022-05-19 07:33:19.285693696+00:00	98	2022-05-19 07:33:13.102000+00:00	-6.183693	0.04998392594151062	S
375	2022-05-19 09:16:33.741270272+00:00	37	2022-05-19 09:16:29.622000+00:00	-4.11927	0.06718603603603604	P
375	2022-05-19 09:16:34.109006592+00:00	602	2022-05-19 09:16:29.622000+00:00	-4.487006	0.011156086478239478	P
375	2022-05-19 09:16:35.544805376+00:00	657	2022-05-19 09:16:29.622000+00:00	-5.922805	0.005050742473178162	S
376	2022-05-19 09:18:09.765186304+00:00	43	2022-05-19 09:18:16.442000+00:00	6.676814	0.009458250276854919	S
376	2022-05-19 09:18:20.800559104+00:00	68	2022-05-19 09:18:16.442000+00:00	-4.358559	0.045505772607550475	P
376	2022-05-19 09:18:21.603150592+00:00	265	2022-05-19 09:18:16.442000+00:00	-5.16115	0.04795179531160661	P
376	2022-05-19 09:18:22.154918656+00:00	74	2022-05-19 09:18:16.442000+00:00	-5.712918	0.008065253609774154	P
376	2022-05-19 09:18:22.270034688+00:00	549	2022-05-19 09:18:16.442000+00:00	-5.828034	0.011567132011753283	S
377	2022-05-19 09:30:04.735897856+00:00	49	2022-05-19 09:29:58.922000+00:00	-5.813897	0.010204676870748284	S
377	2022-05-19 09:30:10.512795648+00:00	323	2022-05-19 09:29:58.922000+00:00	-11.590795	0.004535896005999645	P
377	2022-05-19 09:30:14.306353408+00:00	99	2022-05-19 09:29:58.922000+00:00	-15.384353	0.0687292104720676	S
378	2022-05-19 09:32:25.443571712+00:00	70	2022-05-19 09:32:19.722000+00:00	-5.721571	0.02960198757763977	P
378	2022-05-19 09:32:25.580916736+00:00	120	2022-05-19 09:32:19.722000+00:00	-5.858916	0.010405875350140042	S
378	2022-05-19 09:32:57.466151680+00:00	33	2022-05-19 09:32:19.722000+00:00	-37.744151	0.07705075757575743	S
379	2022-05-19 11:22:54.721065216+00:00	153	2022-05-19 11:22:49.563000+00:00	-5.158065	0.07306644306845549	P
379	2022-05-19 11:22:55.257063936+00:00	188	2022-05-19 11:22:49.563000+00:00	-5.694063	0.024275332802366597	P
379	2022-05-19 11:22:55.488786176+00:00	411	2022-05-19 11:22:49.563000+00:00	-5.925786	0.016074354044270378	S
379	2022-05-19 11:23:01.214333184+00:00	33	2022-05-19 11:22:49.563000+00:00	-11.651333	0.018616666666666615	P
380	2022-05-19 11:24:13.469064704+00:00	31	2022-05-19 11:24:08.983000+00:00	-4.486064	0.0832961290322581	P
380	2022-05-19 11:24:14.584466688+00:00	150	2022-05-19 11:24:08.983000+00:00	-5.601466	0.07026038478747205	P
380	2022-05-19 11:24:14.849673728+00:00	196	2022-05-19 11:24:08.983000+00:00	-5.866673	0.010265923600209323	S
380	2022-05-19 11:24:15.147136+00:00	44	2022-05-19 11:24:08.983000+00:00	-6.164136	0.024847515856236818	S
381	2022-05-19 16:03:09.953278464+00:00	158	2022-05-19 16:03:05.704000+00:00	-4.249278	0.0035030557123276614	P
381	2022-05-19 16:03:10.123254016+00:00	457	2022-05-19 16:03:05.704000+00:00	-4.419254	0.0253091634995585	P
381	2022-05-19 16:03:11.077472256+00:00	618	2022-05-19 16:03:05.704000+00:00	-5.373472	0.0028747326294367185	S
381	2022-05-19 16:03:36.704297728+00:00	373	2022-05-19 16:03:05.704000+00:00	-31.000297	0.00890388163394737	P
381	2022-05-19 16:03:37.345515776+00:00	62	2022-05-19 16:03:05.704000+00:00	-31.641515	0.06948090957165515	P
381	2022-05-19 16:03:37.770179072+00:00	548	2022-05-19 16:03:05.704000+00:00	-32.066179	0.0034181544322715867	S
382	2022-05-19 16:03:36.704297728+00:00	373	2022-05-19 16:03:32.644000+00:00	-4.060297	0.008903881633947357	P
382	2022-05-19 16:03:37.345515776+00:00	62	2022-05-19 16:03:32.644000+00:00	-4.701515	0.0694809095716552	P
382	2022-05-19 16:03:37.770179072+00:00	548	2022-05-19 16:03:32.644000+00:00	-5.126179	0.0034181544322715823	S
383	2022-05-19 16:16:39.541374976+00:00	80	2022-05-19 16:16:35.144000+00:00	-4.397374	0.07894036392405061	P
383	2022-05-19 16:16:40.229292544+00:00	41	2022-05-19 16:16:35.144000+00:00	-5.085292	0.004164512195121945	P
383	2022-05-19 16:16:40.320770048+00:00	174	2022-05-19 16:16:35.144000+00:00	-5.17677	0.020302837020795945	S
384	2022-05-19 22:03:56.294956288+00:00	91	2022-05-19 22:03:50.286000+00:00	-6.008956	0.04002417582417584	P
384	2022-05-19 22:03:56.572044800+00:00	268	2022-05-19 22:03:50.286000+00:00	-6.286044	0.010655084129912238	S
385	2022-05-19 22:26:46.356035840+00:00	417	2022-05-19 22:26:41.366000+00:00	-4.990035	0.07835390495296077	P
385	2022-05-19 22:26:47.236590592+00:00	127	2022-05-19 22:26:41.366000+00:00	-5.87059	0.04606611673540807	P
385	2022-05-19 22:26:47.623947008+00:00	604	2022-05-19 22:26:41.366000+00:00	-6.257947	0.005646690389114037	S
386	2022-05-19 22:46:45.846366976+00:00	477	2022-05-19 22:46:41.086000+00:00	-4.760366	0.005609371421524585	P
386	2022-05-19 22:46:46.550193408+00:00	124	2022-05-19 22:46:41.086000+00:00	-5.464193	0.08010503540519279	P
386	2022-05-19 22:46:47.313895680+00:00	632	2022-05-19 22:46:41.086000+00:00	-6.227895	0.007648179251339046	S
386	2022-05-19 22:47:12.521000192+00:00	43	2022-05-19 22:46:41.086000+00:00	-31.435	0.008042857142857133	S
387	2022-05-19 22:56:22.687483904+00:00	91	2022-05-19 22:56:17.126000+00:00	-5.561483	0.07086749694749694	P
387	2022-05-19 22:56:23.378200064+00:00	275	2022-05-19 22:56:17.126000+00:00	-6.2522	0.009369138686131383	S
387	2022-05-19 22:56:58.254921216+00:00	102	2022-05-19 22:56:17.126000+00:00	-41.128921	0.016705261114346653	S
388	2022-05-19 22:57:54.232048896+00:00	553	2022-05-19 22:57:49.246000+00:00	-4.986048	0.014474260292999983	P
388	2022-05-19 22:57:55.254918912+00:00	74	2022-05-19 22:57:49.246000+00:00	-6.008918	0.051857034431691984	P
388	2022-05-19 22:57:55.685276672+00:00	636	2022-05-19 22:57:49.246000+00:00	-6.439276	0.005021680780468479	S
389	2022-05-19 23:01:22.796267264+00:00	131	2022-05-19 23:01:18.126000+00:00	-4.670267	0.04101742806811508	P
389	2022-05-19 23:01:23.624945920+00:00	185	2022-05-19 23:01:18.126000+00:00	-5.498945	0.07134358401880142	P
389	2022-05-19 23:01:24.221246976+00:00	81	2022-05-19 23:01:18.126000+00:00	-6.095246	0.01024493827160494	P
389	2022-05-19 23:01:24.342969600+00:00	528	2022-05-19 23:01:18.126000+00:00	-6.216969	0.01196309585417745	S
390	2022-05-20 07:40:28.838931200+00:00	87	2022-05-20 07:40:23.942000+00:00	-4.896931	0.018437530072173205	P
390	2022-05-20 07:40:29.369271296+00:00	81	2022-05-20 07:40:23.942000+00:00	-5.427271	0.11066697530864197	P
390	2022-05-20 07:40:29.852694272+00:00	242	2022-05-20 07:40:23.942000+00:00	-5.910694	0.0033925534103768696	S
390	2022-05-20 07:41:22.553500160+00:00	36	2022-05-20 07:40:23.942000+00:00	-58.6115	0.05458500000000025	S
391	2022-05-20 13:31:19.598333440+00:00	45	2022-05-20 13:31:13.363000+00:00	-6.235333	0.08071090909090911	P
391	2022-05-20 13:31:20.307031808+00:00	63	2022-05-20 13:31:13.363000+00:00	-6.944031	0.011304966717869944	P
391	2022-05-20 13:31:20.421437440+00:00	160	2022-05-20 13:31:13.363000+00:00	-7.058437	0.025590373427672963	S
392	2022-05-20 14:31:03.762025472+00:00	78	2022-05-20 14:30:58.484000+00:00	-5.278025	0.024988544788544814	P
392	2022-05-20 14:31:04.575027712+00:00	144	2022-05-20 14:30:58.484000+00:00	-6.091027	0.0397528943278943	P
392	2022-05-20 14:31:05.167249920+00:00	80	2022-05-20 14:30:58.484000+00:00	-6.683249	0.013375632911392406	P
392	2022-05-20 14:31:05.256636928+00:00	424	2022-05-20 14:30:58.484000+00:00	-6.772636	0.018222288572193223	S
393	2022-05-20 14:35:36.616975616+00:00	82	2022-05-20 14:35:31.664000+00:00	-4.952975	0.02328113520024091	P
393	2022-05-20 14:35:37.385759744+00:00	208	2022-05-20 14:35:31.664000+00:00	-5.721759	0.05471685014864362	P
393	2022-05-20 14:35:37.746722048+00:00	367	2022-05-20 14:35:31.664000+00:00	-6.082722	0.00380268757165616	S
394	2022-05-20 14:49:26.110984448+00:00	647	2022-05-20 14:49:21.004000+00:00	-5.106984	0.007049690163220584	P
394	2022-05-20 14:49:27.134691072+00:00	661	2022-05-20 14:49:21.004000+00:00	-6.130691	0.0035896864255260605	S
395	2022-05-20 15:59:04.687812096+00:00	389	2022-05-20 15:58:59.524000+00:00	-5.163812	0.004571255929822704	P
395	2022-05-20 15:59:05.634125056+00:00	32	2022-05-20 15:58:59.524000+00:00	-6.110125	0.05944798387096774	P
395	2022-05-20 15:59:05.890686720+00:00	415	2022-05-20 15:58:59.524000+00:00	-6.366686	0.0024247808625807526	S
396	2022-05-20 17:15:39.703395584+00:00	430	2022-05-20 17:15:34.624000+00:00	-5.079395	0.0024681417032579775	P
396	2022-05-20 17:15:40.893988864+00:00	368	2022-05-20 17:15:34.624000+00:00	-6.269988	0.002830822769814008	S
396	2022-05-20 17:15:41.049153792+00:00	65	2022-05-20 17:15:34.624000+00:00	-6.425153	0.002759038461538461	S
397	2022-05-20 17:31:32.745953792+00:00	650	2022-05-20 17:31:27.584000+00:00	-5.161953	0.0005174863102998683	P
397	2022-05-20 17:31:33.946141184+00:00	389	2022-05-20 17:31:27.584000+00:00	-6.362141	0.0008332918135319177	S
397	2022-05-20 17:31:34.053615360+00:00	260	2022-05-20 17:31:27.584000+00:00	-6.469615	0.00245568161568162	S
398	2022-05-21 00:25:56.347658496+00:00	410	2022-05-21 00:25:50.420000+00:00	-5.927658	0.01518367284870892	P
398	2022-05-21 00:25:57.378281472+00:00	206	2022-05-21 00:25:50.420000+00:00	-6.958281	0.0790315983897703	P
398	2022-05-21 00:25:57.781435648+00:00	574	2022-05-21 00:25:50.420000+00:00	-7.361435	0.004665604040109208	S
399	2022-05-21 05:17:47.719061760+00:00	650	2022-05-21 05:17:41.821000+00:00	-5.898061	0.003586991584686501	P
399	2022-05-21 05:17:49.293424896+00:00	664	2022-05-21 05:17:41.821000+00:00	-7.472424	0.006127596131130859	S
399	2022-05-21 05:18:37.572111360+00:00	36	2022-05-21 05:17:41.821000+00:00	-55.751111	0.08605587301587285	P
399	2022-05-21 05:18:38.451621376+00:00	161	2022-05-21 05:17:41.821000+00:00	-56.630621	0.013944611801242221	S
400	2022-05-21 05:22:48.777520128+00:00	523	2022-05-21 05:22:43.361000+00:00	-5.41652	0.01371813513256119	P
400	2022-05-21 05:22:49.412290304+00:00	124	2022-05-21 05:22:43.361000+00:00	-6.05129	0.06802433779176499	P
400	2022-05-21 05:22:50.337719552+00:00	631	2022-05-21 05:22:43.361000+00:00	-6.976719	0.007222078333710662	S
401	2022-05-21 08:26:10.140742656+00:00	233	2022-05-21 08:26:04.542000+00:00	-5.598742	0.020268036850673358	P
401	2022-05-21 08:26:11.198044672+00:00	291	2022-05-21 08:26:04.542000+00:00	-6.656044	0.009274684204289601	S
402	2022-05-21 11:38:40.649806592+00:00	377	2022-05-21 11:38:34.463000+00:00	-6.186806	0.021851496980642236	P
402	2022-05-21 11:38:41.246807040+00:00	31	2022-05-21 11:38:34.463000+00:00	-6.783807	0.004571827956989255	P
402	2022-05-21 11:38:41.353060864+00:00	495	2022-05-21 11:38:34.463000+00:00	-6.89006	0.00972975340449025	S
403	2022-05-21 16:26:02.537551872+00:00	58	2022-05-21 16:25:56.224000+00:00	-6.313551	0.04594228675136115	P
403	2022-05-21 16:26:03.533686272+00:00	242	2022-05-21 16:25:56.224000+00:00	-7.309686	0.07641308768560749	P
403	2022-05-21 16:26:03.904569600+00:00	381	2022-05-21 16:25:56.224000+00:00	-7.680569	0.0029598563337477537	S
403	2022-05-21 16:26:04.093462528+00:00	134	2022-05-21 16:25:56.224000+00:00	-7.869462	0.02279915273257767	S
404	2022-05-21 17:51:04.153596416+00:00	624	2022-05-21 17:50:57.745000+00:00	-6.408596	0.001996138412149651	P
404	2022-05-21 17:51:05.588581376+00:00	645	2022-05-21 17:50:57.745000+00:00	-7.843581	0.004283271703018921	S
405	2022-05-21 19:22:33.558339584+00:00	639	2022-05-21 19:22:27.005000+00:00	-6.553339	0.0035201838687997046	P
405	2022-05-21 19:22:34.557052416+00:00	38	2022-05-21 19:22:27.005000+00:00	-7.552052	0.028208321479374087	P
405	2022-05-21 19:22:34.961430272+00:00	186	2022-05-21 19:22:27.005000+00:00	-7.95643	0.0004300842778262114	S
405	2022-05-21 19:22:35.073520640+00:00	484	2022-05-21 19:22:27.005000+00:00	-8.06852	0.005015579282377703	S
405	2022-05-21 19:23:15.735696896+00:00	66	2022-05-21 19:22:27.005000+00:00	-48.730696	0.06495452214452224	P
405	2022-05-21 19:23:15.946160896+00:00	31	2022-05-21 19:22:27.005000+00:00	-48.94116	0.0007524731182796063	S
405	2022-05-21 19:23:16.053727232+00:00	33	2022-05-21 19:22:27.005000+00:00	-49.048727	0.001207954545454526	P
405	2022-05-21 19:23:16.155822592+00:00	141	2022-05-21 19:22:27.005000+00:00	-49.150822	0.023003718338399266	S
406	2022-05-21 19:29:54.538584320+00:00	534	2022-05-21 19:29:47.965000+00:00	-6.573584	0.005926798701435595	P
406	2022-05-21 19:29:55.422349056+00:00	126	2022-05-21 19:29:47.965000+00:00	-7.457349	0.049579765079365075	P
406	2022-05-21 19:29:55.939527936+00:00	360	2022-05-21 19:29:47.965000+00:00	-7.974527	0.0012120326524295896	S
406	2022-05-21 19:29:56.060566784+00:00	300	2022-05-21 19:29:47.965000+00:00	-8.095566	0.0024884403567447125	S
407	2022-05-21 21:10:56.490138112+00:00	58	2022-05-21 21:10:48.125000+00:00	-8.365138	0.0576360859044162	P
407	2022-05-21 21:10:58.520197120+00:00	411	2022-05-21 21:10:48.125000+00:00	-10.395197	0.01623715862560084	S
iev	time	count	locflow_time	diff	var	phase_type
149	2022-04-28 07:14:59.473253888+00:00	953	2022-04-28 07:14:56.582000+00:00	-2.891253	0.00042044551637845126	P
149	2022-04-28 07:15:00.820254464+00:00	634	2022-04-28 07:14:56.582000+00:00	-4.238254	0.0006716727208834029	S
150	2022-04-28 07:59:29.979933184+00:00	1192	2022-04-28 07:59:27.602000+00:00	-2.377933	8.136173390897113e-05	P
150	2022-04-28 07:59:30.001508096+00:00	44	2022-04-28 07:59:27.602000+00:00	-2.399508	7.868545116278975e-07	P
150	2022-04-28 07:59:31.128974848+00:00	640	2022-04-28 07:59:27.602000+00:00	-3.526974	0.00024570268969792636	S
151	2022-04-28 13:35:18.668221440+00:00	100	2022-04-28 13:35:13.123000+00:00	-5.545221	3.6202397910099934e-06	P
152	2022-04-28 14:32:34.372374272+00:00	939	2022-04-28 14:32:30.004000+00:00	-4.368374	0.0021766490567198867	S
153	2022-04-28 14:35:14.885804544+00:00	620	2022-04-28 14:35:11.784000+00:00	-3.101804	0.0008739507974523441	P
153	2022-04-28 14:35:16.127483904+00:00	325	2022-04-28 14:35:11.784000+00:00	-4.343483	0.0022314615385375684	S
154	2022-04-28 16:34:37.319853056+00:00	307	2022-04-28 16:34:31.584000+00:00	-5.735853	0.0026325152226888515	P
154	2022-04-28 16:34:40.327297792+00:00	318	2022-04-28 16:34:31.584000+00:00	-8.743297	0.0012742235775608202	S
155	2022-04-29 09:11:00.943975168+00:00	408	2022-04-29 09:10:56.782000+00:00	-4.161975	0.00021605095668448572	S
156	2022-04-30 03:06:17.436660736+00:00	415	2022-04-30 03:06:13.421000+00:00	-4.01566	0.0005911631889766372	S
156	2022-04-30 03:06:18.824319488+00:00	409	2022-04-30 03:06:13.421000+00:00	-5.403319	0.00011443063621811915	S
157	2022-04-30 03:06:49.289530368+00:00	406	2022-04-30 03:06:43.561000+00:00	-5.72853	0.000951980769998547	S
158	2022-04-30 03:11:09.644443136+00:00	413	2022-04-30 03:11:03.961000+00:00	-5.683443	0.0019873801445640022	S
159	2022-04-30 03:18:54.619693056+00:00	412	2022-04-30 03:18:48.881000+00:00	-5.738693	0.00023650891519941318	S
160	2022-04-30 05:45:08.413924608+00:00	412	2022-04-30 05:45:02.581000+00:00	-5.832924	0.0007505402727158015	S
161	2022-04-30 05:45:18.771298816+00:00	412	2022-04-30 05:45:13.101000+00:00	-5.670298	0.0019326962369015837	S
162	2022-04-30 05:58:01.180125696+00:00	410	2022-04-30 05:57:55.342000+00:00	-5.838125	0.0002446164698455246	S
163	2022-04-30 07:44:31.691192064+00:00	412	2022-04-30 07:44:27.282000+00:00	-4.409192	0.003066257987432367	P
163	2022-04-30 07:44:33.063751168+00:00	407	2022-04-30 07:44:27.282000+00:00	-5.781751	0.0017057149598811215	S
165	2022-04-30 12:04:45.350573312+00:00	816	2022-04-30 12:04:41.163000+00:00	-4.187573	0.0009102184771066754	P
165	2022-04-30 12:04:46.298802432+00:00	404	2022-04-30 12:04:41.163000+00:00	-5.135802	0.0005517805127140208	S
166	2022-04-30 12:30:13.564393472+00:00	403	2022-04-30 12:30:07.783000+00:00	-5.781393	0.0004322429482701754	S
167	2022-04-30 18:07:28.639549184+00:00	406	2022-04-30 18:07:23.245000+00:00	-5.394549	0.0022454999843462627	S
168	2022-05-01 00:24:20.789144576+00:00	406	2022-05-01 00:24:16.060000+00:00	-4.729144	0.006503979950684863	P
168	2022-05-01 00:24:21.963612416+00:00	129	2022-05-01 00:24:16.060000+00:00	-5.903612	0.000702590312250728	S
168	2022-05-01 00:24:22.041363200+00:00	277	2022-05-01 00:24:16.060000+00:00	-5.981363	0.00045208430584314335	S
170	2022-05-01 06:33:27.152677632+00:00	405	2022-05-01 06:33:22.062000+00:00	-5.090677	0.0022607219559281004	P
170	2022-05-01 06:33:28.204049152+00:00	406	2022-05-01 06:33:22.062000+00:00	-6.142049	0.001198453635954679	S
171	2022-05-01 07:46:59.151930880+00:00	406	2022-05-01 07:46:54.262000+00:00	-4.88993	0.0016641957721382282	P
171	2022-05-01 07:47:00.376053504+00:00	408	2022-05-01 07:46:54.262000+00:00	-6.114053	0.0016044132911599885	S
173	2022-05-01 15:17:32.787355136+00:00	405	2022-05-01 15:17:27.564000+00:00	-5.223355	0.0010404677994803573	P
173	2022-05-01 15:17:34.059631616+00:00	393	2022-05-01 15:17:27.564000+00:00	-6.495631	0.0015140055976668233	S
174	2022-05-03 01:44:28.519685632+00:00	203	2022-05-03 01:44:22.380000+00:00	-6.139685	0.001512175960449886	P
174	2022-05-03 01:44:29.460645376+00:00	191	2022-05-03 01:44:22.380000+00:00	-7.080645	0.0006338938580558285	P
175	2022-05-03 05:30:27.806353152+00:00	204	2022-05-03 05:30:21.081000+00:00	-6.725353	0.0003835762673555504	P
175	2022-05-03 05:30:29.126831616+00:00	206	2022-05-03 05:30:21.081000+00:00	-8.045831	0.0026918652648280405	S
176	2022-05-03 05:31:13.615624960+00:00	200	2022-05-03 05:31:05.641000+00:00	-7.974624	0.0012417125151903438	S
177	2022-05-03 05:32:04.946285568+00:00	195	2022-05-03 05:31:58.121000+00:00	-6.825285	0.00043268415924017695	P
177	2022-05-03 05:32:06.252318208+00:00	202	2022-05-03 05:31:58.121000+00:00	-8.131318	4.3400590141296715e-05	S
178	2022-05-03 05:38:11.733537024+00:00	200	2022-05-03 05:38:03.741000+00:00	-7.992537	0.0009179931906689443	S
179	2022-05-03 05:38:59.912925440+00:00	197	2022-05-03 05:38:53.261000+00:00	-6.651925	0.0007991286420314937	P
179	2022-05-03 05:39:01.208571648+00:00	202	2022-05-03 05:38:53.261000+00:00	-7.947571	0.0005542544134130589	S
180	2022-05-03 05:46:43.021056256+00:00	202	2022-05-03 05:46:34.901000+00:00	-8.120056	8.285375420471527e-05	S
181	2022-05-03 05:59:54.457122048+00:00	202	2022-05-03 05:59:47.682000+00:00	-6.775122	0.00017286344183045155	P
181	2022-05-03 05:59:55.843366144+00:00	204	2022-05-03 05:59:47.682000+00:00	-8.161366	0.000765326077298657	S
182	2022-05-03 06:00:53.270770944+00:00	201	2022-05-03 06:00:46.402000+00:00	-6.86877	0.0032604540181500503	P
